	gage_number	variable	qualifier	value	dateTime
14973	08068800	Discharge, cubic feet per second	e	17.4	2016-09-21T00:00:00.000
14974	08068800	Discharge, cubic feet per second	e	16.8	2016-09-22T00:00:00.000
14975	08068800	Discharge, cubic feet per second	e	123	2016-09-23T00:00:00.000
14976	08068800	Discharge, cubic feet per second	e	375	2016-09-24T00:00:00.000
14977	08068800	Discharge, cubic feet per second	e	356	2016-09-25T00:00:00.000
14978	08068800	Discharge, cubic feet per second	e	63.3	2016-09-26T00:00:00.000
14979	08068800	Discharge, cubic feet per second	e	34.2	2016-09-27T00:00:00.000
14980	08068800	Discharge, cubic feet per second	e	21.7	2016-09-28T00:00:00.000
14981	08068800	Discharge, cubic feet per second	e	16.2	2016-09-29T00:00:00.000
14982	08068800	Discharge, cubic feet per second	e	13.1	2016-09-30T00:00:00.000
14983	08068800	Discharge, cubic feet per second	e	12.1	2016-10-01T00:00:00.000
14984	08068800	Discharge, cubic feet per second	e	13.1	2016-10-02T00:00:00.000
14985	08068800	Discharge, cubic feet per second	e	13.6	2016-10-03T00:00:00.000
14986	08068800	Discharge, cubic feet per second	e	12.1	2016-10-04T00:00:00.000
14987	08068800	Discharge, cubic feet per second	e	13.6	2016-10-05T00:00:00.000
14988	08068800	Discharge, cubic feet per second	e	15.1	2016-10-06T00:00:00.000
14989	08068800	Discharge, cubic feet per second	e	13.1	2016-10-07T00:00:00.000
14990	08068800	Discharge, cubic feet per second	e	13.1	2016-10-08T00:00:00.000
14991	08068800	Discharge, cubic feet per second	e	12.6	2016-10-09T00:00:00.000
14992	08068800	Discharge, cubic feet per second	e	12.6	2016-10-10T00:00:00.000
14993	08068800	Discharge, cubic feet per second	e	15.7	2016-10-11T00:00:00.000
14994	08068800	Discharge, cubic feet per second	e	17.4	2016-10-12T00:00:00.000
14995	08068800	Discharge, cubic feet per second	e	14.1	2016-10-13T00:00:00.000
14996	08068800	Discharge, cubic feet per second	e	14.6	2016-10-14T00:00:00.000
14997	08068800	Discharge, cubic feet per second	e	15.1	2016-10-15T00:00:00.000
14998	08068800	Discharge, cubic feet per second	e	15.7	2016-10-16T00:00:00.000
14999	08068800	Discharge, cubic feet per second	e	14.6	2016-10-17T00:00:00.000
15000	08068800	Discharge, cubic feet per second	e	15.1	2016-10-18T00:00:00.000
15001	08068800	Discharge, cubic feet per second	e	23.3	2016-10-19T00:00:00.000
15002	08068800	Discharge, cubic feet per second	e	18.0	2016-10-20T00:00:00.000
15003	08068800	Discharge, cubic feet per second	e	14.6	2016-10-21T00:00:00.000
15004	08068800	Discharge, cubic feet per second	e	14.6	2016-10-22T00:00:00.000
15005	08068800	Discharge, cubic feet per second	e	15.7	2016-10-23T00:00:00.000
15006	08068800	Discharge, cubic feet per second	e	13.6	2016-10-24T00:00:00.000
15007	08068800	Discharge, cubic feet per second	e	18.0	2016-10-25T00:00:00.000
15008	08068800	Discharge, cubic feet per second	e	16.8	2016-10-26T00:00:00.000
15009	08068800	Discharge, cubic feet per second	e	11.7	2016-10-27T00:00:00.000
15010	08068800	Discharge, cubic feet per second	e	13.1	2016-10-28T00:00:00.000
15011	08068800	Discharge, cubic feet per second	e	13.6	2016-10-29T00:00:00.000
15012	08068800	Discharge, cubic feet per second	e	12.6	2016-10-30T00:00:00.000
15013	08068800	Discharge, cubic feet per second	e	14.1	2016-10-31T00:00:00.000
15014	08068800	Discharge, cubic feet per second	e	199	2016-11-01T00:00:00.000
15015	08068800	Discharge, cubic feet per second	e	103	2016-11-02T00:00:00.000
15016	08068800	Discharge, cubic feet per second	e	42.5	2016-11-03T00:00:00.000
15017	08068800	Discharge, cubic feet per second	e	20.6	2016-11-04T00:00:00.000
15018	08068800	Discharge, cubic feet per second	e	13.6	2016-11-05T00:00:00.000
15019	08068800	Discharge, cubic feet per second	e	732	2016-11-06T00:00:00.000
15020	08068800	Discharge, cubic feet per second	e	1010	2016-11-07T00:00:00.000
15021	08068800	Discharge, cubic feet per second	e	544	2016-11-08T00:00:00.000
15022	08068800	Discharge, cubic feet per second	e	236	2016-11-09T00:00:00.000
15023	08068800	Discharge, cubic feet per second	e	89.2	2016-11-10T00:00:00.000
15024	08068800	Discharge, cubic feet per second	e	54.7	2016-11-11T00:00:00.000
15025	08068800	Discharge, cubic feet per second	e	34.9	2016-11-12T00:00:00.000
15026	08068800	Discharge, cubic feet per second	e	30.8	2016-11-13T00:00:00.000
15027	08068800	Discharge, cubic feet per second	e	30.8	2016-11-14T00:00:00.000
15028	08068800	Discharge, cubic feet per second	e	20.1	2016-11-15T00:00:00.000
15029	08068800	Discharge, cubic feet per second	e	16.2	2016-11-16T00:00:00.000
15030	08068800	Discharge, cubic feet per second	e	15.1	2016-11-17T00:00:00.000
15031	08068800	Discharge, cubic feet per second	e	15.1	2016-11-18T00:00:00.000
15032	08068800	Discharge, cubic feet per second	e	14.1	2016-11-19T00:00:00.000
15033	08068800	Discharge, cubic feet per second	e	13.1	2016-11-20T00:00:00.000
15034	08068800	Discharge, cubic feet per second	e	12.6	2016-11-21T00:00:00.000
15035	08068800	Discharge, cubic feet per second	e	12.1	2016-11-22T00:00:00.000
15036	08068800	Discharge, cubic feet per second	e	143	2016-11-23T00:00:00.000
15037	08068800	Discharge, cubic feet per second	e	97.7	2016-11-24T00:00:00.000
15038	08068800	Discharge, cubic feet per second	e	51.8	2016-11-25T00:00:00.000
15039	08068800	Discharge, cubic feet per second	e	36.3	2016-11-26T00:00:00.000
15040	08068800	Discharge, cubic feet per second	e	23.9	2016-11-27T00:00:00.000
15041	08068800	Discharge, cubic feet per second	e	22.8	2016-11-28T00:00:00.000
15042	08068800	Discharge, cubic feet per second	e	22.8	2016-11-29T00:00:00.000
15043	08068800	Discharge, cubic feet per second	e	27.6	2016-11-30T00:00:00.000
15044	08068800	Discharge, cubic feet per second	e	21.7	2016-12-01T00:00:00.000
15045	08068800	Discharge, cubic feet per second	e	32.8	2016-12-02T00:00:00.000
15046	08068800	Discharge, cubic feet per second	e	1000	2016-12-03T00:00:00.000
15047	08068800	Discharge, cubic feet per second	e	1170	2016-12-04T00:00:00.000
15048	08068800	Discharge, cubic feet per second	e	1560	2016-12-05T00:00:00.000
15049	08068800	Discharge, cubic feet per second	e	1390	2016-12-06T00:00:00.000
15050	08068800	Discharge, cubic feet per second	e	1140	2016-12-07T00:00:00.000
15051	08068800	Discharge, cubic feet per second	e	626	2016-12-08T00:00:00.000
15052	08068800	Discharge, cubic feet per second	e	218	2016-12-09T00:00:00.000
15053	08068800	Discharge, cubic feet per second	e	122	2016-12-10T00:00:00.000
15054	08068800	Discharge, cubic feet per second	e	85.5	2016-12-11T00:00:00.000
15055	08068800	Discharge, cubic feet per second	e	66.7	2016-12-12T00:00:00.000
15056	08068800	Discharge, cubic feet per second	e	57.0	2016-12-13T00:00:00.000
15057	08068800	Discharge, cubic feet per second	e	48.6	2016-12-14T00:00:00.000
15058	08068800	Discharge, cubic feet per second	e	44.0	2016-12-15T00:00:00.000
15059	08068800	Discharge, cubic feet per second	e	38.3	2016-12-16T00:00:00.000
15060	08068800	Discharge, cubic feet per second	e	34.9	2016-12-17T00:00:00.000
15061	08068800	Discharge, cubic feet per second	e	34.2	2016-12-18T00:00:00.000
15062	08068800	Discharge, cubic feet per second	e	30.8	2016-12-19T00:00:00.000
15063	08068800	Discharge, cubic feet per second	e	29.5	2016-12-20T00:00:00.000
15064	08068800	Discharge, cubic feet per second	e	28.9	2016-12-21T00:00:00.000
15065	08068800	Discharge, cubic feet per second	e	30.2	2016-12-22T00:00:00.000
15066	08068800	Discharge, cubic feet per second	e	30.8	2016-12-23T00:00:00.000
15067	08068800	Discharge, cubic feet per second	e	32.1	2016-12-24T00:00:00.000
15068	08068800	Discharge, cubic feet per second	e	30.2	2016-12-25T00:00:00.000
15069	08068800	Discharge, cubic feet per second	e	28.9	2016-12-26T00:00:00.000
15070	08068800	Discharge, cubic feet per second	e	27.6	2016-12-27T00:00:00.000
15071	08068800	Discharge, cubic feet per second	e	28.2	2016-12-28T00:00:00.000
15072	08068800	Discharge, cubic feet per second	e	27.6	2016-12-29T00:00:00.000
15073	08068800	Discharge, cubic feet per second	e	27.6	2016-12-30T00:00:00.000
15074	08068800	Discharge, cubic feet per second	e	54.0	2016-12-31T00:00:00.000
15075	08068800	Discharge, cubic feet per second	e	44.8	2017-01-01T00:00:00.000
15076	08068800	Discharge, cubic feet per second	e	1030	2017-01-02T00:00:00.000
15077	08068800	Discharge, cubic feet per second	e	675	2017-01-03T00:00:00.000
15078	08068800	Discharge, cubic feet per second	e	475	2017-01-04T00:00:00.000
15079	08068800	Discharge, cubic feet per second	e	231	2017-01-05T00:00:00.000
15080	08068800	Discharge, cubic feet per second	e	119	2017-01-06T00:00:00.000
15081	08068800	Discharge, cubic feet per second	e	87.4	2017-01-07T00:00:00.000
15082	08068800	Discharge, cubic feet per second	e	68.3	2017-01-08T00:00:00.000
15083	08068800	Discharge, cubic feet per second	e	57.0	2017-01-09T00:00:00.000
15084	08068800	Discharge, cubic feet per second	e	52.5	2017-01-10T00:00:00.000
15085	08068800	Discharge, cubic feet per second	e	49.4	2017-01-11T00:00:00.000
15086	08068800	Discharge, cubic feet per second	e	45.5	2017-01-12T00:00:00.000
15087	08068800	Discharge, cubic feet per second	e	45.5	2017-01-13T00:00:00.000
15088	08068800	Discharge, cubic feet per second	e	42.5	2017-01-14T00:00:00.000
15089	08068800	Discharge, cubic feet per second	e	115	2017-01-15T00:00:00.000
15090	08068800	Discharge, cubic feet per second	e	497	2017-01-16T00:00:00.000
15091	08068800	Discharge, cubic feet per second	e	489	2017-01-17T00:00:00.000
15092	08068800	Discharge, cubic feet per second	e	1650	2017-01-18T00:00:00.000
15093	08068800	Discharge, cubic feet per second	e	1310	2017-01-19T00:00:00.000
15094	08068800	Discharge, cubic feet per second	e	1430	2017-01-20T00:00:00.000
15095	08068800	Discharge, cubic feet per second	e	1570	2017-01-21T00:00:00.000
15096	08068800	Discharge, cubic feet per second	e	1030	2017-01-22T00:00:00.000
15097	08068800	Discharge, cubic feet per second	e	773	2017-01-23T00:00:00.000
15098	08068800	Discharge, cubic feet per second	e	495	2017-01-24T00:00:00.000
15099	08068800	Discharge, cubic feet per second	e	225	2017-01-25T00:00:00.000
15100	08068800	Discharge, cubic feet per second	e	155	2017-01-26T00:00:00.000
15101	08068800	Discharge, cubic feet per second	e	111	2017-01-27T00:00:00.000
15102	08068800	Discharge, cubic feet per second	e	86.5	2017-01-28T00:00:00.000
15103	08068800	Discharge, cubic feet per second	e	82.8	2017-01-29T00:00:00.000
15104	08068800	Discharge, cubic feet per second	e	73.2	2017-01-30T00:00:00.000
15105	08068800	Discharge, cubic feet per second	e	65.8	2017-01-31T00:00:00.000
15106	08068800	Discharge, cubic feet per second	e	60.1	2017-02-01T00:00:00.000
15107	08068800	Discharge, cubic feet per second	e	55.5	2017-02-02T00:00:00.000
15108	08068800	Discharge, cubic feet per second	e	53.3	2017-02-03T00:00:00.000
15109	08068800	Discharge, cubic feet per second	e	48.6	2017-02-04T00:00:00.000
15110	08068800	Discharge, cubic feet per second	e	45.5	2017-02-05T00:00:00.000
15111	08068800	Discharge, cubic feet per second	e	48.6	2017-02-06T00:00:00.000
15112	08068800	Discharge, cubic feet per second	e	43.3	2017-02-07T00:00:00.000
15113	08068800	Discharge, cubic feet per second	e	40.4	2017-02-08T00:00:00.000
15114	08068800	Discharge, cubic feet per second	e	41.8	2017-02-09T00:00:00.000
15115	08068800	Discharge, cubic feet per second	e	39.7	2017-02-10T00:00:00.000
15116	08068800	Discharge, cubic feet per second	e	40.4	2017-02-11T00:00:00.000
15117	08068800	Discharge, cubic feet per second	e	41.8	2017-02-12T00:00:00.000
15118	08068800	Discharge, cubic feet per second	e	58.6	2017-02-13T00:00:00.000
15119	08068800	Discharge, cubic feet per second	e	469	2017-02-14T00:00:00.000
15120	08068800	Discharge, cubic feet per second	e	322	2017-02-15T00:00:00.000
15121	08068800	Discharge, cubic feet per second	e	146	2017-02-16T00:00:00.000
15122	08068800	Discharge, cubic feet per second	e	94.9	2017-02-17T00:00:00.000
15123	08068800	Discharge, cubic feet per second	e	81.0	2017-02-18T00:00:00.000
15124	08068800	Discharge, cubic feet per second	e	75.8	2017-02-19T00:00:00.000
15125	08068800	Discharge, cubic feet per second	e	871	2017-02-20T00:00:00.000
15126	08068800	Discharge, cubic feet per second	e	871	2017-02-21T00:00:00.000
15127	08068800	Discharge, cubic feet per second	e	858	2017-02-22T00:00:00.000
15128	08068800	Discharge, cubic feet per second	e	788	2017-02-23T00:00:00.000
15129	08068800	Discharge, cubic feet per second	e	621	2017-02-24T00:00:00.000
15130	08068800	Discharge, cubic feet per second	e	231	2017-02-25T00:00:00.000
15131	08068800	Discharge, cubic feet per second	e	134	2017-02-26T00:00:00.000
15132	08068800	Discharge, cubic feet per second	e	90.0	2017-02-27T00:00:00.000
15133	08068800	Discharge, cubic feet per second	e	69.8	2017-02-28T00:00:00.000
15134	08068800	Discharge, cubic feet per second	e	58.9	2017-03-01T00:00:00.000
15135	08068800	Discharge, cubic feet per second	e	47.4	2017-03-02T00:00:00.000
15136	08068800	Discharge, cubic feet per second	e	35.7	2017-03-03T00:00:00.000
15137	08068800	Discharge, cubic feet per second	e	26.9	2017-03-04T00:00:00.000
15138	08068800	Discharge, cubic feet per second	e	75.9	2017-03-05T00:00:00.000
15139	08068800	Discharge, cubic feet per second	e	84.8	2017-03-06T00:00:00.000
15140	08068800	Discharge, cubic feet per second	e	69.1	2017-03-07T00:00:00.000
15141	08068800	Discharge, cubic feet per second	e	70.8	2017-03-08T00:00:00.000
15142	08068800	Discharge, cubic feet per second	e	84.8	2017-03-09T00:00:00.000
15143	08068800	Discharge, cubic feet per second	e	60.1	2017-03-10T00:00:00.000
15144	08068800	Discharge, cubic feet per second	e	221	2017-03-11T00:00:00.000
15145	08068800	Discharge, cubic feet per second	e	280	2017-03-12T00:00:00.000
15146	08068800	Discharge, cubic feet per second	e	257	2017-03-13T00:00:00.000
15147	08068800	Discharge, cubic feet per second	e	182	2017-03-14T00:00:00.000
15148	08068800	Discharge, cubic feet per second	e	104	2017-03-15T00:00:00.000
15149	08068800	Discharge, cubic feet per second	e	71.6	2017-03-16T00:00:00.000
15150	08068800	Discharge, cubic feet per second	e	48.6	2017-03-17T00:00:00.000
15151	08068800	Discharge, cubic feet per second	e	37.0	2017-03-18T00:00:00.000
15152	08068800	Discharge, cubic feet per second	e	30.8	2017-03-19T00:00:00.000
15153	08068800	Discharge, cubic feet per second	e	28.2	2017-03-20T00:00:00.000
15154	08068800	Discharge, cubic feet per second	e	24.5	2017-03-21T00:00:00.000
15155	08068800	Discharge, cubic feet per second	e	23.3	2017-03-22T00:00:00.000
15156	08068800	Discharge, cubic feet per second	e	21.7	2017-03-23T00:00:00.000
15157	08068800	Discharge, cubic feet per second	e	38.3	2017-03-24T00:00:00.000
15158	08068800	Discharge, cubic feet per second	e	35.6	2017-03-25T00:00:00.000
15159	08068800	Discharge, cubic feet per second	e	20.1	2017-03-26T00:00:00.000
15160	08068800	Discharge, cubic feet per second	e	20.6	2017-03-27T00:00:00.000
15161	08068800	Discharge, cubic feet per second	e	18.6	2017-03-28T00:00:00.000
15162	08068800	Discharge, cubic feet per second	e	585	2017-03-29T00:00:00.000
15163	08068800	Discharge, cubic feet per second	e	195	2017-03-30T00:00:00.000
15164	08068800	Discharge, cubic feet per second	e	58.6	2017-03-31T00:00:00.000
15165	08068800	Discharge, cubic feet per second	e	41.8	2017-04-01T00:00:00.000
15166	08068800	Discharge, cubic feet per second	e	40.4	2017-04-02T00:00:00.000
15167	08068800	Discharge, cubic feet per second	e	141	2017-04-03T00:00:00.000
15168	08068800	Discharge, cubic feet per second	e	154	2017-04-04T00:00:00.000
15169	08068800	Discharge, cubic feet per second	e	83.0	2017-04-05T00:00:00.000
15170	08068800	Discharge, cubic feet per second	e	43.3	2017-04-06T00:00:00.000
15171	08068800	Discharge, cubic feet per second	e	28.9	2017-04-07T00:00:00.000
15172	08068800	Discharge, cubic feet per second	e	22.2	2017-04-08T00:00:00.000
15173	08068800	Discharge, cubic feet per second	e	19.6	2017-04-09T00:00:00.000
15174	08068800	Discharge, cubic feet per second	e	35.6	2017-04-10T00:00:00.000
15175	08068800	Discharge, cubic feet per second	e	661	2017-04-11T00:00:00.000
15176	08068800	Discharge, cubic feet per second	e	428	2017-04-12T00:00:00.000
15177	08068800	Discharge, cubic feet per second	e	72.5	2017-04-13T00:00:00.000
15178	08068800	Discharge, cubic feet per second	e	42.5	2017-04-14T00:00:00.000
15179	08068800	Discharge, cubic feet per second	e	27.6	2017-04-15T00:00:00.000
15180	08068800	Discharge, cubic feet per second	e	20.6	2017-04-16T00:00:00.000
15181	08068800	Discharge, cubic feet per second	e	227	2017-04-17T00:00:00.000
15182	08068800	Discharge, cubic feet per second	e	245	2017-04-18T00:00:00.000
15183	08068800	Discharge, cubic feet per second	e	138	2017-04-19T00:00:00.000
15184	08068800	Discharge, cubic feet per second	e	93.4	2017-04-20T00:00:00.000
15185	08068800	Discharge, cubic feet per second	e	57.8	2017-04-21T00:00:00.000
15186	08068800	Discharge, cubic feet per second	e	35.6	2017-04-22T00:00:00.000
15187	08068800	Discharge, cubic feet per second	e	23.9	2017-04-23T00:00:00.000
15188	08068800	Discharge, cubic feet per second	e	20.1	2017-04-24T00:00:00.000
15189	08068800	Discharge, cubic feet per second	e	18.6	2017-04-25T00:00:00.000
15190	08068800	Discharge, cubic feet per second	e	15.1	2017-04-26T00:00:00.000
15191	08068800	Discharge, cubic feet per second	e	12.6	2017-04-27T00:00:00.000
15192	08068800	Discharge, cubic feet per second	e	12.1	2017-04-28T00:00:00.000
15193	08068800	Discharge, cubic feet per second	e	11.7	2017-04-29T00:00:00.000
15194	08068800	Discharge, cubic feet per second	e	11.7	2017-04-30T00:00:00.000
15195	08068800	Discharge, cubic feet per second	e	11.7	2017-05-01T00:00:00.000
15196	08068800	Discharge, cubic feet per second	e	11.3	2017-05-02T00:00:00.000
15197	08068800	Discharge, cubic feet per second	e	14.6	2017-05-03T00:00:00.000
15198	08068800	Discharge, cubic feet per second	e	28.2	2017-05-04T00:00:00.000
15199	08068800	Discharge, cubic feet per second	e	18.0	2017-05-05T00:00:00.000
15200	08068800	Discharge, cubic feet per second	e	11.3	2017-05-06T00:00:00.000
15201	08068800	Discharge, cubic feet per second	e	11.3	2017-05-07T00:00:00.000
15202	08068800	Discharge, cubic feet per second	e	12.1	2017-05-08T00:00:00.000
15203	08068800	Discharge, cubic feet per second	e	11.7	2017-05-09T00:00:00.000
15204	08068800	Discharge, cubic feet per second	e	12.1	2017-05-10T00:00:00.000
15205	08068800	Discharge, cubic feet per second	e	11.3	2017-05-11T00:00:00.000
15206	08068800	Discharge, cubic feet per second	e	15.7	2017-05-12T00:00:00.000
15207	08068800	Discharge, cubic feet per second	e	10.4	2017-05-13T00:00:00.000
15208	08068800	Discharge, cubic feet per second	e	9.64	2017-05-14T00:00:00.000
15209	08068800	Discharge, cubic feet per second	e	10.0	2017-05-15T00:00:00.000
15210	08068800	Discharge, cubic feet per second	e	10.4	2017-05-16T00:00:00.000
15211	08068800	Discharge, cubic feet per second	e	7.52	2017-05-17T00:00:00.000
15212	08068800	Discharge, cubic feet per second	e	7.95	2017-05-18T00:00:00.000
15213	08068800	Discharge, cubic feet per second	e	7.94	2017-05-19T00:00:00.000
15214	08068800	Discharge, cubic feet per second	e	8.85	2017-05-20T00:00:00.000
15215	08068800	Discharge, cubic feet per second	e	13.5	2017-05-21T00:00:00.000
15216	08068800	Discharge, cubic feet per second	e	34.1	2017-05-22T00:00:00.000
15217	08068800	Discharge, cubic feet per second	e	30.1	2017-05-23T00:00:00.000
15218	08068800	Discharge, cubic feet per second	e	17.9	2017-05-24T00:00:00.000
15219	08068800	Discharge, cubic feet per second	e	11.2	2017-05-25T00:00:00.000
15220	08068800	Discharge, cubic feet per second	e	8.32	2017-05-26T00:00:00.000
15221	08068800	Discharge, cubic feet per second	e	8.30	2017-05-27T00:00:00.000
15222	08068800	Discharge, cubic feet per second	e	142	2017-05-28T00:00:00.000
15223	08068800	Discharge, cubic feet per second	e	366	2017-05-29T00:00:00.000
15224	08068800	Discharge, cubic feet per second	e	70.4	2017-05-30T00:00:00.000
15225	08068800	Discharge, cubic feet per second	e	35.1	2017-05-31T00:00:00.000
15226	08068800	Discharge, cubic feet per second	e	102	2017-06-01T00:00:00.000
15227	08068800	Discharge, cubic feet per second	e	73.9	2017-06-02T00:00:00.000
15228	08068800	Discharge, cubic feet per second	e	66.3	2017-06-03T00:00:00.000
15229	08068800	Discharge, cubic feet per second	e	365	2017-06-04T00:00:00.000
15230	08068800	Discharge, cubic feet per second	e	191	2017-06-05T00:00:00.000
15231	08068800	Discharge, cubic feet per second	e	96.2	2017-06-06T00:00:00.000
15232	08068800	Discharge, cubic feet per second	e	63.7	2017-06-07T00:00:00.000
15233	08068800	Discharge, cubic feet per second	e	37.3	2017-06-08T00:00:00.000
15234	08068800	Discharge, cubic feet per second	e	26.6	2017-06-09T00:00:00.000
15235	08068800	Discharge, cubic feet per second	e	20.8	2017-06-10T00:00:00.000
15236	08068800	Discharge, cubic feet per second	e	17.6	2017-06-11T00:00:00.000
15237	08068800	Discharge, cubic feet per second	e	16.4	2017-06-12T00:00:00.000
15238	08068800	Discharge, cubic feet per second	e	15.8	2017-06-13T00:00:00.000
15239	08068800	Discharge, cubic feet per second	e	14.7	2017-06-14T00:00:00.000
15240	08068800	Discharge, cubic feet per second	e	14.2	2017-06-15T00:00:00.000
15241	08068800	Discharge, cubic feet per second	e	12.7	2017-06-16T00:00:00.000
15242	08068800	Discharge, cubic feet per second	e	12.7	2017-06-17T00:00:00.000
15243	08068800	Discharge, cubic feet per second	e	11.8	2017-06-18T00:00:00.000
15244	08068800	Discharge, cubic feet per second	e	12.2	2017-06-19T00:00:00.000
15245	08068800	Discharge, cubic feet per second	e	11.3	2017-06-20T00:00:00.000
15246	08068800	Discharge, cubic feet per second	e	22.3	2017-06-21T00:00:00.000
15247	08068800	Discharge, cubic feet per second	e	41.9	2017-06-22T00:00:00.000
15248	08068800	Discharge, cubic feet per second	e	32.2	2017-06-23T00:00:00.000
15249	08068800	Discharge, cubic feet per second	e	83.8	2017-06-24T00:00:00.000
15250	08068800	Discharge, cubic feet per second	e	112	2017-06-25T00:00:00.000
15251	08068800	Discharge, cubic feet per second	e	137	2017-06-26T00:00:00.000
15252	08068800	Discharge, cubic feet per second	e	123	2017-06-27T00:00:00.000
15253	08068800	Discharge, cubic feet per second	e	71.6	2017-06-28T00:00:00.000
15254	08068800	Discharge, cubic feet per second	e	39.7	2017-06-29T00:00:00.000
15255	08068800	Discharge, cubic feet per second	e	34.9	2017-06-30T00:00:00.000
15256	08068800	Discharge, cubic feet per second	e	23.9	2017-07-01T00:00:00.000
15257	08068800	Discharge, cubic feet per second	e	22.2	2017-07-02T00:00:00.000
15258	08068800	Discharge, cubic feet per second	e	19.6	2017-07-03T00:00:00.000
15259	08068800	Discharge, cubic feet per second	e	18.0	2017-07-04T00:00:00.000
15260	08068800	Discharge, cubic feet per second	e	17.4	2017-07-05T00:00:00.000
15261	08068800	Discharge, cubic feet per second	e	17.4	2017-07-06T00:00:00.000
15262	08068800	Discharge, cubic feet per second	e	15.1	2017-07-07T00:00:00.000
15263	08068800	Discharge, cubic feet per second	e	14.1	2017-07-08T00:00:00.000
15264	08068800	Discharge, cubic feet per second	e	1630	2017-07-09T00:00:00.000
15265	08068800	Discharge, cubic feet per second	e	1630	2017-07-10T00:00:00.000
15266	08068800	Discharge, cubic feet per second	e	330	2017-07-11T00:00:00.000
15267	08068800	Discharge, cubic feet per second	e	105	2017-07-12T00:00:00.000
15268	08068800	Discharge, cubic feet per second	e	56.3	2017-07-13T00:00:00.000
15269	08068800	Discharge, cubic feet per second	e	49.4	2017-07-14T00:00:00.000
15270	08068800	Discharge, cubic feet per second	e	223	2017-07-15T00:00:00.000
15271	08068800	Discharge, cubic feet per second	e	277	2017-07-16T00:00:00.000
15272	08068800	Discharge, cubic feet per second	e	90.1	2017-07-17T00:00:00.000
15273	08068800	Discharge, cubic feet per second	e	77.5	2017-07-18T00:00:00.000
15274	08068800	Discharge, cubic feet per second	e	69.1	2017-07-19T00:00:00.000
15275	08068800	Discharge, cubic feet per second	e	37.0	2017-07-20T00:00:00.000
15276	08068800	Discharge, cubic feet per second	e	38.3	2017-07-21T00:00:00.000
15277	08068800	Discharge, cubic feet per second	e	525	2017-07-22T00:00:00.000
15278	08068800	Discharge, cubic feet per second	e	262	2017-07-23T00:00:00.000
15279	08068800	Discharge, cubic feet per second	e	89.2	2017-07-24T00:00:00.000
15280	08068800	Discharge, cubic feet per second	e	43.3	2017-07-25T00:00:00.000
15281	08068800	Discharge, cubic feet per second	e	30.8	2017-07-26T00:00:00.000
15282	08068800	Discharge, cubic feet per second	e	39.7	2017-07-27T00:00:00.000
15283	08068800	Discharge, cubic feet per second	e	40.4	2017-07-28T00:00:00.000
15284	08068800	Discharge, cubic feet per second	e	29.5	2017-07-29T00:00:00.000
15285	08068800	Discharge, cubic feet per second	e	23.3	2017-07-30T00:00:00.000
15286	08068800	Discharge, cubic feet per second	e	20.1	2017-07-31T00:00:00.000
15287	08068800	Discharge, cubic feet per second	e	18.0	2017-08-01T00:00:00.000
15288	08068800	Discharge, cubic feet per second	e	275	2017-08-02T00:00:00.000
15289	08068800	Discharge, cubic feet per second	e	271	2017-08-03T00:00:00.000
15290	08068800	Discharge, cubic feet per second	e	72.4	2017-08-04T00:00:00.000
15291	08068800	Discharge, cubic feet per second	e	56.3	2017-08-05T00:00:00.000
15292	08068800	Discharge, cubic feet per second	e	39.0	2017-08-06T00:00:00.000
15293	08068800	Discharge, cubic feet per second	e	1300	2017-08-07T00:00:00.000
15294	08068800	Discharge, cubic feet per second	e	2610	2017-08-08T00:00:00.000
15295	08068800	Discharge, cubic feet per second	e	1870	2017-08-09T00:00:00.000
15296	08068800	Discharge, cubic feet per second	e	1090	2017-08-10T00:00:00.000
15297	08068800	Discharge, cubic feet per second	e	514	2017-08-11T00:00:00.000
15298	08068800	Discharge, cubic feet per second	e	193	2017-08-12T00:00:00.000
15299	08068800	Discharge, cubic feet per second	e	118	2017-08-13T00:00:00.000
15300	08068800	Discharge, cubic feet per second	e	77.5	2017-08-14T00:00:00.000
15301	08068800	Discharge, cubic feet per second	e	54.0	2017-08-15T00:00:00.000
15302	08068800	Discharge, cubic feet per second	e	39.7	2017-08-16T00:00:00.000
15303	08068800	Discharge, cubic feet per second	e	32.8	2017-08-17T00:00:00.000
15304	08068800	Discharge, cubic feet per second	e	28.9	2017-08-18T00:00:00.000
15305	08068800	Discharge, cubic feet per second	e	25.7	2017-08-19T00:00:00.000
15306	08068800	Discharge, cubic feet per second	e	22.8	2017-08-20T00:00:00.000
15307	08068800	Discharge, cubic feet per second	e	21.1	2017-08-21T00:00:00.000
15308	08068800	Discharge, cubic feet per second	e	19.1	2017-08-22T00:00:00.000
15309	08068800	Discharge, cubic feet per second	e	34.9	2017-08-23T00:00:00.000
15310	08068800	Discharge, cubic feet per second	e	73.2	2017-08-24T00:00:00.000
15311	08068800	Discharge, cubic feet per second	e	47.8	2017-08-25T00:00:00.000
15312	08068800	Discharge, cubic feet per second	e	3300	2017-08-26T00:00:00.000
15313	08068800	Discharge, cubic feet per second	e	16300	2017-08-27T00:00:00.000
15314	08068800	Discharge, cubic feet per second	e	17500	2017-08-28T00:00:00.000
15315	08068800	Discharge, cubic feet per second	e	17000	2017-08-29T00:00:00.000
15316	08068800	Discharge, cubic feet per second	e	16400	2017-08-30T00:00:00.000
